energy,heating,price,area,rooms,fee,zipcode,construction_year,price_per_area,heating_raw,house_age,rooms_per_area,heating_clean_fußbodenheizung,heating_clean_minergie,heating_clean_missing,heating_clean_other,heating_clean_wärmepumpe,heating_clean_zentralheizung,energy_clean_gas,energy_clean_missing,energy_clean_other,energy_clean_öl,level_2,level_3,level_4,level_5,level_6,level_7,level_8,level_9,level_10,level_11,level_12,level_13,level_14,level_15,level_17,level_21,level_23,level_24,level_2023,log_price,log_area,log_fee,age_bin,rooms_per_area_bin,zipcode_freq
Gas,Etagenheizung,225000,51.82,2,3.57,12309,1956,4341.952913932844,Etagenheizung,69,0.0385951370127364,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.323860125621126,3.9668899068689862,1.5195132049061133,very_old,2,0.0016188714153561516
na,na,599000,88.19,3,3.57,12167,1892,6792.15330536342,na,133,0.034017462297312624,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.303018546545275,4.490768925678116,1.5195132049061133,,2,0.010175763182238668
Öl,Zentralheizung,106000,36.0,1,3.57,12349,1964,2944.4444444444443,Zentralheizung,61,0.027777777777777776,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.571203807011969,3.6109179126442243,1.5195132049061133,very_old,0,0.0030064754856614245
na,na,495700,86.26,4,3.57,10178,1980,5746.580106654301,na,45,0.04637143519591931,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.113728201355833,4.468892167695464,1.5195132049061133,old,3,0.002543940795559667
Gas,"Etagenheizung, ",450000,91.4,3,3.57,13187,1920,4923.413566739606,"Etagenheizung, ",105,0.03282275711159737,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.017005083966255,4.526126978647638,1.5195132049061133,,1,0.013876040703052728
na,na,895000,158.72,5,3.57,10965,1900,5638.860887096775,na,125,0.03150201612903226,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.704580114574805,5.073422282195021,1.5195132049061133,,1,0.005087881591119334
Fernwärme,Zentralheizung,298000,45.35,1,3.57,10247,1908,6571.113561190738,Zentralheizung,117,0.022050716648291068,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.604852121186608,3.836221292011864,1.5195132049061133,,0,0.027752081406105456
Gas,Zentralheizung,590000,100.0,4,3.57,14193,1956,5900.0,Zentralheizung,69,0.04,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.28787951079572,4.61512051684126,1.5195132049061133,very_old,3,0.015957446808510637
Gas,"Fußbodenheizung, ",689000,89.0,3,3.57,14163,1994,7741.573033707865,"Fußbodenheizung, ",31,0.033707865168539325,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.442998001373553,4.499809670330265,1.5195132049061133,old,2,0.002543940795559667
na,na,249000,50.0,2,3.57,14165,1956,4980.0,na,69,0.04,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.425212191503038,3.9318256327243257,1.5195132049061133,very_old,3,0.009481961147086031
Gas,Etagenheizung,499000,249.47,8,3.57,10247,1902,2000.2405098809477,Etagenheizung,123,0.03206798412634786,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.120363378739663,5.523339152874019,1.5195132049061133,,1,0.027752081406105456
Fernwärme,Zentralheizung,420000,66.26,2,3.57,12159,1896,6338.6658617567155,Zentralheizung,129,0.030184123151222455,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.948012371209098,4.208565706312124,1.5195132049061133,,1,0.009019426456984274
Öl,Zentralheizung,245000,73.29,2,3.57,12205,1930,3342.8844317096464,Zentralheizung,95,0.027288852503752216,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.409017571151187,4.307976353163715,1.5195132049061133,very_old,0,0.004856614246068455
na,na,349500,58.0,2,3.57,14169,1956,6025.862068965517,na,69,0.034482758620689655,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.764261701882237,4.07753744390572,1.5195132049061133,very_old,2,0.0027752081406105457
Gas,Etagenheizung,649000,119.0,4,3.57,13156,2012,5453.781512605042,Etagenheizung,13,0.03361344537815126,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.38318953651709,4.787491742782046,1.5195132049061133,recent,1,0.013182238667900092
Öl,Zentralheizung,379000,76.0,3,3.57,12359,1957,4986.8421052631575,Zentralheizung,68,0.039473684210526314,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.84529412258351,4.343805421853684,1.5195132049061133,very_old,2,0.0016188714153561516
na,na,1190000,158.0,5,3.57,10713,1911,7531.645569620253,na,114,0.03164556962025317,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.989464705423494,5.0689042022202315,1.5195132049061133,,1,0.009481961147086031
na,na,689000,119.0,5,3.57,12277,2018,5789.915966386555,na,7,0.04201680672268908,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.442998001373553,4.787491742782046,1.5195132049061133,new,3,0.005319148936170213
na,na,528000,50.0,2,3.57,10707,1957,10560.0,na,68,0.04,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.176853456625999,3.9318256327243257,1.5195132049061133,very_old,3,0.012950971322849213
Fernwärme,Zentralheizung,159000,58.0,2,3.57,12627,1990,2741.3793103448274,Zentralheizung,35,0.034482758620689655,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.976665770490767,4.07753744390572,1.5195132049061133,old,2,0.001156336725254394
na,na,579000,80.39,4,3.57,10407,1937,7202.388356760791,na,88,0.049757432516482146,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.269059483669357,4.3992524153389505,1.5195132049061133,very_old,3,0.00786308973172988
Fernwärme,Zentralheizung,389900,70.67,3,3.57,10707,1960,5517.192585255412,Zentralheizung,65,0.042450827791141926,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.873648139727594,4.272072250005828,1.5195132049061133,very_old,3,0.012950971322849213
Fernwärme,Fußbodenheizung,670000,59.83,2,3.57,10783,2018,11198.395453785726,Fußbodenheizung,7,0.03342804613070366,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.415034483903348,4.108083088332614,1.5195132049061133,new,1,0.0013876040703052729
Fernwärme,Zentralheizung,1595000,119.0,3,3.57,10119,2013,13403.361344537816,Zentralheizung,12,0.025210084033613446,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14.282384921160133,4.787491742782046,1.5195132049061133,recent,0,0.009250693802035153
Fernwärme,"Fußbodenheizung, ",195360,22.2,1,3.57,13088,2024,8800.0,"Fußbodenheizung, ",1,0.04504504504504505,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.182604408086549,3.1441522786722644,1.5195132049061133,new,3,0.0469472710453284
Fernwärme,"Fußbodenheizung, ",208465,24.1,1,3.57,13088,2024,8650.0,"Fußbodenheizung, ",1,0.04149377593360996,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.247531237379345,3.2228678461377385,1.5195132049061133,new,3,0.0469472710453284
Fernwärme,"Fußbodenheizung, ",213136,24.22,1,3.57,13088,2024,8800.0,"Fußbodenheizung, ",1,0.04128819157720892,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.269690430420189,3.2276373305367736,1.5195132049061133,new,3,0.0469472710453284
Gas,Zentralheizung,1020000,300.0,3,4.76,12109,1963,3400.0,Zentralheizung,62,0.01,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.83531416565213,5.707110264748875,1.7509374747078,very_old,0,0.0027752081406105457
Gas,Zentralheizung,1020000,300.0,15,4.76,12109,1963,3400.0,Zentralheizung,62,0.05,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13.83531416565213,5.707110264748875,1.7509374747078,very_old,3,0.0027752081406105457
Fernwärme,"Fußbodenheizung, ",278250,31.8,3,3.57,13088,2024,8750.0,"Fußbodenheizung, ",1,0.09433962264150943,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,12.53627886302172,3.4904285153900982,1.5195132049061133,new,3,0.0469472710453284
na,na,349000,58.28,1,3.57,10555,1905,5988.332189430336,na,120,0.017158544955387784,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.762830066509972,4.082271980987832,1.5195132049061133,,0,0.00786308973172988
na,na,361000,86.0,4,3.57,12051,1923,4197.674418604651,na,102,0.046511627906976744,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.796636007394284,4.465908118654584,1.5195132049061133,,3,0.0030064754856614245
na,na,149000,36.08,1,3.57,13158,1996,4129.711751662971,na,29,0.02771618625277162,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.91170829631447,3.6130777406976544,1.5195132049061133,recent,0,0.005550416281221091
Gas,Zentralheizung,249000,47.07,2,3.57,12347,2009,5289.993626513703,Zentralheizung,16,0.04248990864669641,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.425212191503038,3.8726582819058692,1.5195132049061133,recent,3,0.005087881591119334
Fernwärme,Zentralheizung,120000,33.26,1,3.57,13587,1918,3607.9374624173183,Zentralheizung,107,0.03006614552014432,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.695255355062795,3.5339784928959737,1.5195132049061133,,1,0.0043940795559666975
Gas,Zentralheizung,279000,90.0,2,3.57,12169,1909,3100.0,Zentralheizung,116,0.022222222222222223,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.53897064502647,4.51085950651685,1.5195132049061133,,0,0.008788159111933395
Gas,Zentralheizung,144500,30.61,1,3.57,13403,1969,4720.679516497877,Zentralheizung,56,0.032669062397909183,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11.881041706925902,3.4534735262275262,1.5195132049061133,very_old,1,0.010407030527289547
Öl,Zentralheizung,268000,75.0,3,3.57,12277,1964,3573.3333333333335,Zentralheizung,61,0.04,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12.498745990829315,4.330733340286331,1.5195132049061133,very_old,3,0.005319148936170213
